order_id,customer_id,order_date,order_status,payment_method,payment_status
2371,406,2025-12-10,Completed,Net Banking,Pending
2372,25,2025-09-10,Shipped,Net Banking,Paid
2373,205,2025-01-21,Completed,Credit Card,Paid
2374,504,2025-10-26,Completed,Debit Card,Failed
2375,596,2025-02-11,Cancelled,Net Banking,Paid
2376,218,2025-07-23,Pending,Net Banking,Paid
2377,643,2026-04-14,Cancelled,Debit Card,Failed
2378,524,2025-07-11,Shipped,Credit Card,Paid
2379,623,2026-01-22,Cancelled,Debit Card,Paid
2380,920,2025-06-17,Cancelled,Cash,Paid
2381,293,2025-11-30,Shipped,UPI,Pending
2382,991,2025-11-05,Shipped,Credit Card,Paid
2383,43,2025-02-27,Shipped,UPI,Failed
2384,896,2026-04-23,Pending,Credit Card,Failed
2385,766,2026-01-12,Cancelled,Credit Card,Failed
2386,311,2026-02-23,Cancelled,Cash,Paid
2387,642,2025-11-28,Pending,Net Banking,Pending
2388,524,2025-04-22,Completed,Debit Card,Paid
2389,850,2025-04-21,Pending,Debit Card,Paid
2390,970,2025-09-13,Shipped,Debit Card,Pending
2391,617,2025-07-20,Pending,Cash,Pending
2392,612,2025-10-15,Cancelled,Credit Card,Paid
2393,110,2025-11-12,Completed,UPI,Failed
2394,878,2025-01-26,Completed,Debit Card,Paid
2395,456,2025-06-05,Shipped,Net Banking,Paid
2396,55,2025-02-19,Cancelled,Credit Card,Failed
2397,995,2025-04-08,Shipped,Debit Card,Paid
2398,428,2025-05-24,Completed,Debit Card,Paid
2399,123,2026-04-06,Cancelled,Credit Card,Pending
2400,953,2025-08-22,Pending,UPI,Failed
2401,976,2026-01-17,Completed,Cash,Paid
2402,116,2025-01-08,Completed,Credit Card,Pending
2403,908,2026-03-22,Cancelled,Debit Card,Paid
2404,577,2025-12-26,Shipped,UPI,Failed
2405,157,2025-12-21,Pending,UPI,Pending
2406,387,2025-12-14,Completed,UPI,Pending
2407,851,2025-08-10,Shipped,Cash,Paid
2408,14,2026-05-14,Completed,UPI,Pending
2409,289,2025-12-30,Shipped,Credit Card,Pending
2410,688,2025-01-13,Cancelled,Credit Card,Paid
2411,459,2025-12-20,Completed,UPI,Failed
2412,878,2026-03-04,Shipped,Net Banking,Failed
2413,811,2025-09-08,Pending,UPI,Pending
2414,91,2025-07-06,Cancelled,Cash,Pending
2415,168,2025-10-06,Cancelled,Debit Card,Failed
2416,554,2025-10-10,Pending,Debit Card,Failed
2417,356,2025-11-24,Shipped,Credit Card,Failed
2418,382,2025-07-25,Shipped,Debit Card,Pending
2419,834,2025-03-17,Shipped,Net Banking,Pending
2420,985,2025-07-04,Shipped,UPI,Failed
2421,907,2025-05-10,Pending,Debit Card,Pending
2422,478,2025-11-27,Shipped,Net Banking,Failed
2423,912,2025-03-26,Completed,Debit Card,Failed
2424,881,2026-04-16,Pending,Net Banking,Pending
2425,648,2025-10-04,Pending,Net Banking,Paid
2426,836,2026-05-16,Pending,Cash,Paid
2427,430,2026-02-26,Completed,Net Banking,Failed
2428,533,2025-01-22,Completed,Net Banking,Paid
2429,957,2025-05-11,Pending,Credit Card,Failed
2430,807,2025-12-30,Cancelled,Cash,Paid
2431,750,2025-06-16,Cancelled,Net Banking,Pending
2432,673,2025-09-25,Shipped,Credit Card,Failed
2433,768,2025-06-29,Shipped,UPI,Paid
2434,660,2025-11-24,Shipped,Credit Card,Failed
2435,772,2026-04-04,Pending,UPI,Failed
2436,111,2026-02-14,Shipped,Credit Card,Paid
2437,973,2025-12-22,Cancelled,Credit Card,Pending
2438,846,2025-06-05,Pending,Net Banking,Failed
2439,975,2025-02-19,Pending,UPI,Paid
2440,303,2025-01-16,Completed,Credit Card,Paid
2441,795,2026-02-28,Completed,UPI,Pending
2442,974,2025-08-20,Completed,Cash,Pending
2443,413,2025-12-05,Completed,Net Banking,Pending
2444,398,2025-06-25,Cancelled,Credit Card,Pending
2445,635,2025-08-08,Shipped,Net Banking,Failed
2446,696,2025-01-22,Shipped,UPI,Pending
2447,360,2025-06-13,Completed,Debit Card,Failed
2448,882,2025-08-31,Shipped,Net Banking,Paid
2449,706,2025-08-05,Cancelled,Cash,Paid
2450,40,2025-07-14,Shipped,UPI,Pending
2451,557,2025-05-10,Completed,UPI,Paid
2452,851,2026-01-06,Completed,Cash,Pending
2453,346,2026-01-19,Pending,Net Banking,Pending
2454,331,2025-01-18,Cancelled,Net Banking,Failed
2455,463,2026-03-14,Pending,Net Banking,Pending
2456,11,2025-02-18,Pending,Net Banking,Failed
2457,29,2026-02-04,Shipped,UPI,Failed
2458,475,2025-04-03,Cancelled,Net Banking,Pending
2459,948,2026-02-15,Completed,Debit Card,Failed
2460,715,2025-03-02,Shipped,Credit Card,Pending
2461,875,2025-05-31,Pending,UPI,Pending
2462,340,2025-11-04,Shipped,UPI,Failed
2463,992,2025-03-21,Completed,Credit Card,Pending
2464,256,2025-09-06,Completed,Cash,Failed
2465,670,2026-02-18,Pending,Cash,Paid
2466,188,2025-06-04,Pending,Debit Card,Failed
2467,866,2025-10-26,Shipped,Credit Card,Failed
2468,828,2025-08-16,Completed,UPI,Paid
2469,136,2025-03-13,Completed,Cash,Pending
2470,814,2025-07-07,Shipped,UPI,Failed
2471,920,2025-09-26,Cancelled,Net Banking,Paid
2472,486,2025-08-03,Completed,Debit Card,Pending
2473,719,2025-10-13,Shipped,UPI,Paid
2474,270,2025-02-14,Cancelled,Cash,Pending
2475,942,2025-09-17,Pending,Credit Card,Paid
2476,166,2025-01-13,Completed,Net Banking,Paid
2477,202,2025-12-07,Shipped,Net Banking,Pending
2478,270,2025-10-13,Shipped,UPI,Failed
2479,597,2025-04-05,Shipped,UPI,Failed
2480,238,2025-01-21,Pending,Credit Card,Pending
2481,765,2025-03-10,Shipped,UPI,Pending
2482,523,2025-01-31,Completed,UPI,Failed
2483,273,2025-12-07,Completed,Debit Card,Paid
2484,943,2025-06-13,Pending,Cash,Paid
2485,680,2025-04-07,Shipped,Cash,Pending
2486,102,2025-04-20,Pending,Cash,Failed
2487,643,2025-11-21,Completed,Credit Card,Failed
2488,879,2025-03-07,Pending,UPI,Pending
2489,75,2025-09-20,Pending,Credit Card,Failed
2490,424,2026-01-21,Cancelled,Credit Card,Pending
2491,62,2025-07-28,Shipped,UPI,Pending
2492,405,2026-02-04,Completed,Credit Card,Failed
2493,954,2026-01-07,Cancelled,Cash,Pending
2494,857,2025-11-07,Pending,Credit Card,Pending
2495,973,2025-11-11,Shipped,Credit Card,Paid
2496,534,2025-11-03,Cancelled,Cash,Paid
2497,615,2025-08-10,Completed,Cash,Paid
2498,87,2025-10-15,Pending,UPI,Pending
2499,403,2025-05-23,Cancelled,Cash,Failed
2500,940,2026-02-18,Cancelled,Debit Card,Failed
2501,335,2025-11-06,Cancelled,Cash,Failed
2502,396,2025-09-07,Pending,Cash,Pending
2503,709,2025-02-16,Shipped,Debit Card,Failed
2504,632,2025-09-22,Completed,Debit Card,Failed
2505,957,2025-05-18,Cancelled,Debit Card,Failed
2506,234,2025-09-20,Cancelled,Debit Card,Paid
2507,196,2025-10-17,Cancelled,Debit Card,Paid
2508,344,2026-02-27,Shipped,Debit Card,Pending
2509,435,2025-11-03,Pending,Net Banking,Paid
2510,789,2026-02-15,Cancelled,Credit Card,Failed
2511,371,2025-12-18,Cancelled,Credit Card,Pending
2512,533,2025-10-25,Pending,UPI,Failed
2513,898,2026-01-06,Cancelled,Credit Card,Paid
2514,809,2025-11-03,Cancelled,Credit Card,Failed
2515,509,2026-02-19,Cancelled,Credit Card,Pending
2516,735,2025-09-05,Cancelled,Net Banking,Pending
2517,350,2025-10-03,Pending,Debit Card,Failed
2518,259,2025-02-06,Completed,Cash,Failed
2519,4,2025-07-21,Completed,Credit Card,Pending
2520,507,2026-04-21,Shipped,Net Banking,Failed
2521,284,2026-02-25,Shipped,Credit Card,Pending
2522,438,2025-01-27,Shipped,Net Banking,Paid
2523,448,2025-09-01,Shipped,Debit Card,Paid
2524,186,2025-03-13,Completed,Debit Card,Paid
2525,868,2025-01-22,Completed,Debit Card,Paid
2526,549,2025-10-08,Cancelled,Credit Card,Paid
2527,761,2026-04-19,Shipped,Credit Card,Paid
2528,677,2026-04-02,Completed,UPI,Paid
2529,640,2025-06-22,Cancelled,Debit Card,Pending
2530,237,2025-05-04,Pending,Net Banking,Failed
2531,770,2025-10-20,Cancelled,Net Banking,Pending
2532,243,2026-03-07,Pending,UPI,Failed
2533,325,2025-10-27,Pending,Credit Card,Pending
2534,555,2025-04-15,Completed,Credit Card,Paid
2535,759,2025-10-20,Cancelled,Cash,Paid
2536,253,2025-02-18,Shipped,Credit Card,Paid
2537,625,2025-08-24,Pending,Credit Card,Paid
2538,110,2025-05-24,Completed,Credit Card,Failed
2539,446,2025-06-07,Shipped,Cash,Paid
2540,103,2025-04-29,Completed,Cash,Failed
2541,454,2025-08-16,Pending,Cash,Failed
2542,390,2026-01-20,Completed,Net Banking,Pending
2543,903,2025-04-16,Shipped,Cash,Failed
2544,330,2025-06-25,Completed,Cash,Failed
2545,398,2025-11-12,Shipped,Net Banking,Paid
2546,148,2025-07-10,Completed,Net Banking,Failed
2547,387,2025-12-16,Pending,Cash,Paid
2548,322,2025-04-22,Cancelled,Cash,Pending
2549,733,2025-05-08,Cancelled,Credit Card,Pending
2550,899,2025-11-04,Shipped,UPI,Failed
2551,577,2026-04-24,Pending,UPI,Pending
2552,820,2026-01-01,Completed,Cash,Failed
2553,369,2025-06-26,Shipped,UPI,Pending
2554,742,2025-08-12,Shipped,Cash,Paid
2555,262,2025-08-12,Cancelled,Credit Card,Pending
2556,934,2025-07-07,Cancelled,Cash,Paid
2557,225,2025-03-28,Pending,UPI,Pending
2558,50,2025-07-06,Pending,UPI,Failed
2559,163,2026-04-14,Completed,Net Banking,Failed
2560,52,2025-10-11,Cancelled,UPI,Failed
2561,262,2026-04-23,Shipped,Credit Card,Pending
2562,880,2025-03-14,Shipped,Debit Card,Paid
2563,420,2025-04-28,Cancelled,Credit Card,Failed
2564,238,2025-02-04,Completed,Net Banking,Paid
2565,671,2025-10-21,Pending,Debit Card,Failed
2566,965,2025-08-29,Shipped,Credit Card,Paid
2567,828,2025-01-09,Pending,Net Banking,Failed
2568,69,2025-02-09,Completed,Debit Card,Paid
2569,128,2025-10-01,Shipped,Net Banking,Pending
2570,184,2026-01-06,Pending,Net Banking,Paid
2571,806,2025-05-06,Completed,Debit Card,Paid
2572,279,2026-01-28,Completed,Net Banking,Failed
2573,59,2026-04-04,Shipped,Credit Card,Paid
2574,481,2025-01-25,Pending,Credit Card,Paid
2575,624,2026-03-18,Cancelled,Net Banking,Pending
2576,252,2025-08-25,Shipped,Credit Card,Failed
2577,731,2025-02-26,Pending,Credit Card,Failed
2578,773,2025-11-07,Completed,UPI,Pending
2579,1,2025-03-11,Cancelled,Cash,Failed
2580,502,2026-02-14,Shipped,Net Banking,Failed
2581,414,2026-01-07,Shipped,Net Banking,Pending
2582,621,2026-02-07,Shipped,Debit Card,Failed
2583,418,2026-04-25,Pending,Net Banking,Pending
2584,825,2025-03-06,Completed,Credit Card,Paid
2585,377,2025-11-04,Cancelled,UPI,Failed
2586,423,2026-04-08,Shipped,Cash,Pending
2587,25,2025-07-11,Cancelled,Cash,Paid
2588,17,2026-01-20,Pending,Cash,Failed
2589,151,2026-01-20,Shipped,Net Banking,Failed
2590,665,2025-03-13,Cancelled,Cash,Paid
2591,17,2025-03-14,Pending,Cash,Pending
2592,409,2025-09-07,Shipped,Cash,Pending
2593,210,2026-03-28,Shipped,Credit Card,Pending
2594,53,2026-05-07,Pending,Credit Card,Failed
2595,104,2026-04-18,Cancelled,Debit Card,Paid
2596,477,2025-06-29,Shipped,Cash,Paid
2597,302,2025-11-03,Cancelled,Net Banking,Failed
2598,42,2025-09-02,Shipped,UPI,Pending
2599,199,2025-06-19,Cancelled,Net Banking,Paid
2600,104,2025-01-06,Pending,Net Banking,Pending
2601,26,2025-01-31,Pending,Net Banking,Pending
2602,460,2025-01-13,Shipped,Debit Card,Failed
2603,356,2025-08-24,Cancelled,Debit Card,Pending
2604,821,2025-01-27,Completed,Cash,Pending
2605,782,2025-08-10,Completed,Net Banking,Failed
2606,580,2026-01-19,Completed,Credit Card,Pending
2607,677,2025-06-19,Shipped,Debit Card,Paid
2608,781,2025-03-14,Pending,UPI,Failed
2609,283,2025-07-16,Shipped,Credit Card,Paid
2610,311,2025-01-23,Completed,Credit Card,Paid
2611,583,2025-08-03,Pending,Cash,Paid
2612,561,2025-08-07,Cancelled,Credit Card,Paid
2613,168,2025-02-03,Completed,Debit Card,Failed
2614,806,2025-09-05,Completed,Credit Card,Pending
2615,170,2026-04-14,Shipped,UPI,Paid
2616,471,2025-12-09,Cancelled,Net Banking,Failed
2617,872,2025-07-10,Shipped,Debit Card,Failed
2618,562,2025-10-13,Cancelled,Debit Card,Failed
2619,684,2025-03-21,Cancelled,Net Banking,Paid
2620,835,2025-04-26,Completed,Cash,Pending
2621,337,2025-05-20,Cancelled,Cash,Failed
2622,53,2025-07-27,Cancelled,Debit Card,Paid
2623,152,2026-02-26,Pending,Credit Card,Paid
2624,927,2025-08-26,Pending,UPI,Failed
2625,518,2025-10-05,Cancelled,Cash,Failed
2626,430,2025-07-24,Cancelled,Debit Card,Paid
2627,167,2025-05-05,Shipped,UPI,Pending
2628,911,2026-04-20,Completed,Cash,Pending
2629,443,2026-02-22,Pending,Cash,Pending
2630,32,2026-05-16,Cancelled,Debit Card,Paid
2631,242,2025-06-07,Shipped,Cash,Pending
2632,220,2025-10-29,Shipped,Cash,Paid
2633,250,2025-05-27,Pending,Debit Card,Paid
2634,335,2025-11-03,Shipped,UPI,Paid
2635,85,2025-02-12,Completed,Credit Card,Failed
2636,505,2025-08-08,Completed,Credit Card,Paid
2637,483,2025-01-02,Pending,UPI,Paid
2638,864,2025-05-30,Cancelled,Debit Card,Failed
2639,90,2025-10-20,Completed,Credit Card,Pending
2640,103,2025-06-19,Completed,Net Banking,Paid
2641,630,2025-01-21,Completed,Credit Card,Paid
2642,401,2026-04-05,Shipped,UPI,Pending
2643,299,2025-10-31,Completed,Net Banking,Pending
2644,67,2025-03-12,Shipped,Net Banking,Pending
2645,659,2025-03-22,Completed,Cash,Failed
2646,706,2025-04-25,Cancelled,UPI,Pending
2647,347,2026-03-13,Pending,Cash,Pending
2648,975,2025-07-03,Cancelled,Debit Card,Failed
2649,835,2025-12-28,Shipped,Cash,Paid
2650,868,2026-02-11,Cancelled,Debit Card,Paid
2651,473,2025-05-04,Pending,Credit Card,Paid
2652,61,2025-02-10,Completed,Credit Card,Paid
2653,130,2025-08-18,Pending,UPI,Pending
2654,341,2026-01-30,Cancelled,Net Banking,Paid
2655,494,2026-01-03,Shipped,Cash,Paid
2656,660,2026-04-22,Cancelled,Credit Card,Pending
2657,35,2025-12-02,Cancelled,Credit Card,Pending
2658,354,2025-04-09,Completed,UPI,Paid
2659,874,2026-03-07,Cancelled,Cash,Paid
2660,510,2026-02-21,Shipped,Cash,Failed
2661,332,2026-03-18,Shipped,Credit Card,Pending
2662,990,2026-01-17,Shipped,Debit Card,Failed
2663,717,2026-03-21,Pending,UPI,Paid
2664,257,2026-05-04,Shipped,UPI,Pending
2665,343,2026-03-25,Pending,UPI,Paid
2666,526,2025-05-03,Shipped,Debit Card,Paid
2667,185,2026-01-05,Shipped,UPI,Paid
2668,370,2025-11-20,Cancelled,Net Banking,Pending
2669,3,2025-06-22,Completed,Cash,Failed
2670,217,2025-04-14,Pending,Debit Card,Failed
2671,879,2025-12-04,Cancelled,Net Banking,Pending
2672,542,2026-04-01,Pending,Cash,Failed
2673,41,2026-02-14,Shipped,Net Banking,Failed
2674,552,2025-05-29,Shipped,UPI,Pending
2675,19,2025-06-20,Shipped,Net Banking,Failed
2676,811,2026-05-10,Completed,Cash,Pending
2677,475,2026-04-21,Pending,Debit Card,Failed
2678,461,2025-04-25,Cancelled,Debit Card,Failed
2679,40,2026-03-13,Pending,Net Banking,Pending
2680,272,2025-07-22,Completed,Net Banking,Paid
2681,228,2025-01-21,Shipped,Credit Card,Pending
2682,441,2025-01-02,Completed,UPI,Pending
2683,834,2025-10-02,Shipped,UPI,Failed
2684,976,2026-03-21,Cancelled,Net Banking,Failed
2685,509,2025-01-27,Pending,Net Banking,Failed
2686,295,2025-10-10,Completed,Credit Card,Pending
2687,744,2025-10-15,Cancelled,Credit Card,Failed
2688,206,2025-12-02,Completed,Cash,Paid
2689,663,2025-06-18,Pending,Cash,Paid
2690,133,2025-02-20,Cancelled,Credit Card,Failed
2691,688,2025-05-30,Cancelled,Cash,Paid
2692,437,2026-04-09,Pending,Credit Card,Pending
2693,784,2025-02-19,Cancelled,Debit Card,Failed
2694,562,2025-12-21,Completed,UPI,Paid
2695,125,2026-03-24,Completed,Credit Card,Paid
2696,789,2026-02-03,Cancelled,Credit Card,Paid
2697,463,2026-01-27,Cancelled,UPI,Failed
2698,856,2026-01-28,Shipped,Net Banking,Paid
2699,685,2025-09-04,Cancelled,UPI,Pending
2700,95,2026-02-08,Cancelled,Credit Card,Pending
2701,194,2026-02-17,Cancelled,UPI,Failed
2702,993,2026-02-16,Completed,UPI,Paid
2703,351,2025-03-16,Pending,Net Banking,Failed
2704,199,2025-10-01,Shipped,Debit Card,Paid
2705,874,2025-06-24,Shipped,Cash,Paid
2706,525,2026-02-18,Shipped,Credit Card,Paid
2707,636,2025-04-08,Shipped,Net Banking,Failed
2708,69,2025-12-24,Pending,Cash,Failed
2709,469,2026-01-30,Shipped,Debit Card,Failed
2710,204,2025-07-08,Completed,UPI,Pending
2711,4,2025-04-07,Cancelled,UPI,Failed
2712,382,2026-04-24,Cancelled,Cash,Failed
2713,8,2026-03-05,Cancelled,Cash,Paid
2714,864,2025-03-10,Completed,Net Banking,Failed
2715,785,2025-10-15,Completed,Net Banking,Paid
2716,507,2025-08-31,Cancelled,UPI,Failed
2717,34,2026-02-20,Cancelled,Credit Card,Pending
2718,842,2025-10-02,Shipped,Debit Card,Paid
2719,110,2026-03-16,Completed,Debit Card,Failed
2720,141,2026-05-09,Cancelled,Cash,Paid
2721,349,2025-05-24,Shipped,UPI,Failed
2722,77,2025-07-06,Shipped,Debit Card,Failed
2723,417,2025-06-03,Completed,UPI,Pending
2724,190,2025-06-17,Completed,Credit Card,Failed
2725,614,2025-11-05,Completed,Debit Card,Paid
2726,999,2025-02-18,Cancelled,Debit Card,Pending
2727,127,2026-03-31,Pending,Net Banking,Paid
2728,820,2025-10-26,Completed,Credit Card,Paid
2729,319,2025-05-22,Completed,Net Banking,Failed
2730,708,2026-03-22,Cancelled,Net Banking,Failed
2731,103,2025-06-02,Shipped,UPI,Pending
2732,900,2026-04-16,Shipped,UPI,Failed
2733,276,2025-06-20,Completed,Credit Card,Paid
2734,972,2025-02-18,Completed,UPI,Pending
2735,481,2025-01-22,Cancelled,Cash,Failed
2736,271,2025-02-24,Pending,Net Banking,Failed
2737,814,2026-04-04,Pending,UPI,Pending
2738,190,2025-03-28,Completed,UPI,Pending
2739,747,2025-04-22,Pending,Credit Card,Failed
2740,842,2026-05-06,Pending,Cash,Paid
2741,536,2025-12-15,Cancelled,Net Banking,Failed
2742,863,2026-02-02,Pending,Cash,Failed
2743,61,2025-05-02,Shipped,Credit Card,Failed
2744,398,2025-12-08,Pending,Net Banking,Pending
2745,140,2025-06-26,Shipped,Net Banking,Pending
2746,593,2026-04-12,Cancelled,Debit Card,Paid
2747,877,2025-11-12,Completed,Cash,Pending
2748,620,2025-11-28,Shipped,UPI,Paid
2749,605,2025-07-27,Pending,Debit Card,Failed
2750,591,2025-03-07,Pending,Net Banking,Paid
2751,688,2026-05-11,Pending,Credit Card,Failed
2752,237,2025-01-21,Pending,UPI,Failed
2753,701,2025-02-06,Shipped,Credit Card,Paid
2754,983,2025-05-22,Completed,Net Banking,Paid
2755,216,2025-11-30,Completed,UPI,Pending
2756,350,2025-02-24,Pending,Cash,Paid
2757,742,2025-03-17,Completed,Debit Card,Pending
2758,421,2026-05-16,Shipped,Net Banking,Failed
2759,455,2025-05-21,Pending,Credit Card,Paid
2760,362,2025-07-19,Pending,Credit Card,Pending
2761,972,2025-09-08,Cancelled,Cash,Paid
2762,4,2025-05-10,Shipped,Cash,Paid
2763,801,2025-02-01,Completed,Cash,Failed
2764,209,2025-05-29,Shipped,UPI,Pending
2765,291,2025-03-14,Cancelled,Credit Card,Pending
2766,15,2026-01-29,Shipped,Net Banking,Paid
2767,466,2025-10-28,Cancelled,Debit Card,Failed
2768,461,2025-04-25,Pending,Debit Card,Pending
2769,400,2026-05-09,Cancelled,Credit Card,Pending
2770,449,2025-04-23,Pending,UPI,Paid
2771,498,2025-11-27,Shipped,Credit Card,Failed
2772,658,2025-09-18,Pending,UPI,Pending
2773,380,2026-01-05,Cancelled,UPI,Pending
2774,675,2026-03-18,Cancelled,Cash,Paid
2775,581,2025-02-02,Completed,Credit Card,Pending
2776,830,2025-05-10,Pending,Net Banking,Failed
2777,819,2025-10-22,Pending,Cash,Failed
2778,153,2025-01-02,Completed,Debit Card,Failed
2779,568,2026-01-30,Shipped,Net Banking,Pending
2780,493,2025-01-01,Pending,Credit Card,Paid
2781,314,2026-01-11,Shipped,Debit Card,Failed
2782,279,2026-02-16,Pending,Cash,Failed
2783,984,2026-03-08,Cancelled,UPI,Pending
2784,640,2025-08-30,Pending,Credit Card,Pending
2785,879,2025-01-24,Cancelled,Debit Card,Pending
2786,247,2026-01-24,Cancelled,Cash,Paid
2787,981,2025-08-09,Completed,UPI,Paid
2788,918,2025-10-17,Pending,Credit Card,Pending
2789,45,2026-03-20,Pending,Cash,Pending
2790,757,2025-10-01,Completed,UPI,Failed
2791,562,2026-05-15,Shipped,Credit Card,Paid
2792,220,2026-01-13,Pending,Debit Card,Paid
2793,263,2025-01-19,Completed,Net Banking,Pending
2794,288,2025-03-03,Shipped,Credit Card,Paid
2795,946,2025-06-24,Pending,Net Banking,Paid
2796,825,2025-02-17,Cancelled,Net Banking,Failed
2797,645,2026-01-18,Pending,UPI,Pending
2798,284,2025-12-19,Pending,UPI,Pending
2799,222,2026-02-23,Shipped,Debit Card,Paid
2800,516,2025-02-15,Pending,Net Banking,Pending
2801,438,2025-01-01,Cancelled,Debit Card,Pending
2802,713,2025-10-12,Pending,UPI,Failed
2803,643,2025-02-19,Completed,Debit Card,Paid
2804,843,2025-03-30,Pending,Credit Card,Failed
2805,751,2025-01-24,Pending,Credit Card,Paid
2806,136,2025-04-12,Cancelled,Cash,Paid
2807,461,2025-12-05,Pending,Net Banking,Paid
2808,121,2025-01-17,Pending,Debit Card,Failed
2809,902,2026-01-23,Cancelled,Cash,Paid
2810,65,2025-12-19,Pending,Cash,Pending
2811,176,2025-01-04,Cancelled,UPI,Failed
2812,701,2025-03-31,Shipped,UPI,Paid
2813,162,2026-01-27,Pending,UPI,Paid
2814,112,2025-08-01,Shipped,Credit Card,Failed
2815,171,2026-02-21,Cancelled,Net Banking,Failed
2816,906,2025-10-12,Cancelled,Cash,Paid
2817,609,2026-03-01,Pending,Cash,Pending
2818,626,2025-03-30,Shipped,Debit Card,Pending
2819,621,2025-05-14,Pending,UPI,Paid
2820,303,2025-07-27,Shipped,Net Banking,Pending
2821,94,2026-04-20,Completed,Credit Card,Paid
2822,755,2025-04-28,Completed,Net Banking,Pending
2823,932,2025-07-22,Pending,UPI,Failed
2824,552,2025-04-03,Pending,Credit Card,Paid
2825,52,2026-04-10,Completed,Credit Card,Failed
2826,86,2025-10-10,Cancelled,Net Banking,Failed
2827,266,2025-02-17,Cancelled,Debit Card,Failed
2828,848,2025-03-11,Pending,UPI,Pending
2829,871,2025-09-09,Pending,Credit Card,Paid
2830,652,2025-12-24,Completed,Net Banking,Paid
2831,453,2025-11-16,Completed,Cash,Failed
2832,560,2025-11-21,Completed,Debit Card,Pending
2833,698,2025-03-26,Cancelled,Debit Card,Paid
2834,784,2025-01-17,Completed,UPI,Failed
2835,25,2025-12-20,Completed,UPI,Pending
2836,776,2025-03-26,Completed,UPI,Failed
2837,493,2025-04-08,Completed,Cash,Failed
2838,381,2025-11-28,Completed,Net Banking,Paid
2839,154,2026-01-04,Cancelled,Debit Card,Pending
2840,118,2025-12-11,Cancelled,Debit Card,Pending
2841,88,2025-03-23,Pending,Net Banking,Failed
2842,553,2025-10-23,Shipped,Debit Card,Pending
2843,933,2025-09-25,Completed,Credit Card,Paid
2844,782,2026-02-27,Cancelled,Net Banking,Failed
2845,44,2026-02-08,Cancelled,Cash,Pending
2846,520,2025-01-21,Shipped,Cash,Paid
2847,614,2025-01-23,Completed,UPI,Failed
2848,908,2025-05-14,Pending,Cash,Pending
2849,350,2025-11-22,Completed,Debit Card,Failed
2850,282,2025-09-22,Pending,Cash,Pending
2851,126,2025-10-16,Pending,Cash,Paid
2852,276,2026-02-13,Pending,Debit Card,Pending
2853,51,2025-12-05,Cancelled,Debit Card,Paid
2854,591,2026-02-06,Shipped,UPI,Failed
2855,41,2026-01-01,Shipped,UPI,Pending
2856,247,2025-04-17,Shipped,Net Banking,Failed
2857,472,2025-10-13,Cancelled,UPI,Failed
2858,652,2026-02-03,Pending,Credit Card,Paid
2859,275,2025-02-01,Completed,UPI,Pending
2860,855,2025-05-10,Completed,Net Banking,Failed
2861,6,2026-01-14,Cancelled,Debit Card,Failed
2862,561,2025-04-01,Shipped,Cash,Paid
2863,199,2025-09-22,Shipped,Credit Card,Failed
2864,66,2025-11-28,Shipped,Debit Card,Paid
2865,690,2025-03-21,Completed,Credit Card,Failed
2866,634,2025-07-24,Cancelled,Credit Card,Failed
2867,661,2025-10-20,Cancelled,Cash,Pending
2868,22,2025-03-23,Pending,Cash,Failed
2869,378,2025-03-08,Shipped,Credit Card,Paid
2870,984,2025-06-08,Cancelled,UPI,Pending
2871,42,2026-03-24,Shipped,Debit Card,Failed
2872,161,2025-07-19,Cancelled,Debit Card,Pending
2873,895,2026-03-20,Completed,Credit Card,Pending
2874,235,2026-02-08,Cancelled,Debit Card,Failed
2875,192,2025-12-16,Cancelled,Credit Card,Failed
2876,685,2025-01-12,Completed,Cash,Pending
2877,422,2025-06-07,Cancelled,Debit Card,Failed
2878,984,2025-10-22,Completed,Credit Card,Failed
2879,378,2025-02-25,Pending,Net Banking,Failed
2880,532,2025-09-14,Pending,Debit Card,Pending
2881,996,2026-01-07,Pending,Cash,Failed
2882,714,2026-03-02,Completed,Debit Card,Paid
2883,704,2025-05-29,Completed,Debit Card,Paid
2884,939,2025-04-15,Pending,Credit Card,Pending
2885,849,2025-04-10,Cancelled,Net Banking,Pending
2886,726,2026-03-29,Completed,Cash,Failed
2887,827,2025-04-24,Pending,UPI,Paid
2888,729,2025-02-18,Shipped,Net Banking,Pending
2889,900,2026-01-05,Completed,Net Banking,Paid
2890,1000,2025-11-07,Pending,Credit Card,Failed
2891,647,2025-02-16,Pending,Cash,Paid
2892,415,2025-03-10,Cancelled,Credit Card,Paid
2893,417,2026-03-28,Completed,UPI,Paid
2894,769,2026-04-16,Shipped,Debit Card,Pending
2895,473,2025-02-18,Shipped,Net Banking,Failed
2896,538,2026-03-19,Completed,UPI,Paid
2897,841,2025-04-17,Completed,UPI,Failed
2898,343,2025-02-24,Shipped,UPI,Failed
2899,858,2025-03-07,Completed,Credit Card,Failed
2900,342,2025-07-13,Shipped,Cash,Pending
2901,291,2026-01-09,Completed,Cash,Paid
2902,636,2026-03-28,Pending,Cash,Pending
2903,812,2025-11-09,Cancelled,Credit Card,Paid
2904,319,2025-02-09,Completed,UPI,Failed
2905,791,2025-11-24,Cancelled,UPI,Failed
2906,232,2025-05-30,Pending,Cash,Failed
2907,352,2025-09-02,Completed,Net Banking,Paid
2908,418,2026-01-23,Pending,Credit Card,Failed
