order_item_id,order_id,product_id,quantity,unit_price,total_amount
5355,2163,62,5,42376.71,211883.55
5356,2163,208,4,56772.42,227089.68
5357,2163,395,8,77236.92,617895.36
5358,2164,17,2,15417.96,30835.92
5359,2164,328,8,26653.48,213227.84
5360,2164,332,1,57355.27,57355.27
5361,2164,76,5,85298.74,426493.7
5362,2165,32,6,58241.15,349446.9
5363,2165,57,10,87716.14,877161.4
5364,2165,420,3,571.62,1714.86
5365,2165,95,9,34902.07,314118.63
5366,2166,442,10,41810.87,418108.7
5367,2166,109,8,36652.58,293220.64
5368,2167,230,9,4470.52,40234.68
5369,2168,195,8,14566.7,116533.6
5370,2168,271,7,36545.84,255820.88
5371,2168,56,10,12754.62,127546.2
5372,2169,192,2,79778.66,159557.32
5373,2169,19,8,66222.77,529782.16
5374,2169,182,4,7508.99,30035.96
5375,2169,310,10,35677.02,356770.2
5376,2170,16,2,26484.12,52968.24
5377,2170,391,1,8482.2,8482.2
5378,2171,370,10,80568.42,805684.2
5379,2171,186,2,75718.08,151436.16
5380,2171,457,7,9881.57,69170.99
5381,2172,127,2,50658.96,101317.92
5382,2172,368,8,52584.25,420674.0
5383,2173,456,5,51371.51,256857.55
5384,2173,193,8,96033.36,768266.88
5385,2174,266,10,91053.49,910534.9
5386,2175,371,7,41514.28,290599.96
5387,2175,154,6,96266.29,577597.74
5388,2175,23,5,72791.71,363958.55
5389,2176,424,6,19392.01,116352.06
5390,2176,77,10,73984.75,739847.5
5391,2176,379,4,22448.95,89795.8
5392,2177,240,8,71871.62,574972.96
5393,2177,11,7,82518.93,577632.51
5394,2177,340,6,40140.99,240845.94
5395,2178,296,5,60833.16,304165.8
5396,2179,93,9,52548.77,472938.93
5397,2179,446,6,99844.14,599064.84
5398,2179,7,7,80186.05,561302.35
5399,2179,241,3,81211.68,243635.04
5400,2180,231,10,70521.76,705217.6
5401,2180,57,3,87716.14,263148.42
5402,2181,14,7,68599.11,480193.77
5403,2181,390,2,99797.36,199594.72
5404,2181,66,2,20265.34,40530.68
5405,2181,478,9,56336.18,507025.62
5406,2182,263,2,43181.15,86362.3
5407,2182,441,1,62719.84,62719.84
5408,2182,443,10,67612.01,676120.1
5409,2182,11,4,82518.93,330075.72
5410,2183,430,2,65963.17,131926.34
5411,2183,2,10,28864.4,288644.0
5412,2183,301,5,69572.09,347860.45
5413,2183,333,10,72221.14,722211.4
5414,2184,418,9,7353.22,66178.98
5415,2185,335,8,80103.73,640829.84
5416,2186,26,4,29731.51,118926.04
5417,2187,256,7,2147.98,15035.86
5418,2187,354,3,74915.6,224746.8
5419,2188,177,9,67198.35,604785.15
5420,2189,239,8,15448.92,123591.36
5421,2189,422,1,85754.51,85754.51
5422,2189,252,2,79564.3,159128.6
5423,2189,436,5,79527.83,397639.15
5424,2190,69,3,68976.29,206928.87
5425,2190,358,2,6847.34,13694.68
5426,2190,198,2,41559.12,83118.24
5427,2190,260,10,9772.4,97724.0
5428,2191,219,10,54575.2,545752.0
5429,2191,332,7,57355.27,401486.89
5430,2191,336,5,80664.0,403320.0
5431,2192,15,4,98841.92,395367.68
5432,2192,494,6,58508.99,351053.94
5433,2192,252,10,79564.3,795643.0
5434,2192,231,6,70521.76,423130.56
5435,2193,357,2,21451.86,42903.72
5436,2193,409,10,35874.01,358740.1
5437,2193,289,3,51823.46,155470.38
5438,2193,352,3,32029.39,96088.17
5439,2194,182,2,7508.99,15017.98
5440,2195,189,4,28510.99,114043.96
5441,2195,206,10,32119.7,321197.0
5442,2196,409,10,35874.01,358740.1
5443,2196,145,3,10696.76,32090.28
5444,2196,375,6,76703.99,460223.94
5445,2196,272,1,25736.46,25736.46
5446,2197,254,6,92274.02,553644.12
5447,2198,218,8,21669.69,173357.52
5448,2199,451,9,96184.35,865659.15
5449,2199,415,7,69855.26,488986.82
5450,2199,370,8,80568.42,644547.36
5451,2200,186,2,75718.08,151436.16
5452,2200,278,9,74907.51,674167.59
5453,2201,375,8,76703.99,613631.92
5454,2201,58,8,5334.4,42675.2
5455,2202,261,5,54158.96,270794.8
5456,2202,231,8,70521.76,564174.08
5457,2202,484,8,82247.61,657980.88
5458,2203,192,10,79778.66,797786.6
5459,2203,443,10,67612.01,676120.1
5460,2204,336,4,80664.0,322656.0
5461,2204,282,9,82413.92,741725.28
5462,2204,158,4,15793.49,63173.96
5463,2205,198,10,41559.12,415591.2
5464,2205,310,8,35677.02,285416.16
5465,2205,297,2,57703.22,115406.44
5466,2206,180,1,46192.91,46192.91
5467,2206,75,2,5482.98,10965.96
5468,2207,32,7,58241.15,407688.05
5469,2207,357,5,21451.86,107259.3
5470,2208,328,7,26653.48,186574.36
5471,2208,296,8,60833.16,486665.28
5472,2208,64,2,83149.95,166299.9
5473,2208,77,10,73984.75,739847.5
5474,2209,292,7,35636.2,249453.4
5475,2210,108,4,56452.09,225808.36
5476,2210,190,1,39813.77,39813.77
5477,2211,322,4,93995.61,375982.44
5478,2211,40,9,21333.55,192001.95
5479,2212,286,7,6217.57,43522.99
5480,2212,111,9,47576.8,428191.2
5481,2212,21,3,40757.59,122272.77
5482,2212,165,9,88397.98,795581.82
5483,2213,192,6,79778.66,478671.96
5484,2213,119,3,11222.69,33668.07
5485,2213,121,7,66016.44,462115.08
5486,2213,169,3,91901.43,275704.29
5487,2214,70,10,772.43,7724.3
5488,2215,398,8,68303.51,546428.08
5489,2215,282,5,82413.92,412069.6
5490,2215,490,8,45281.13,362249.04
5491,2216,59,3,5299.39,15898.17
5492,2217,207,10,66112.51,661125.1
5493,2217,303,4,68318.67,273274.68
5494,2218,382,8,41583.94,332671.52
5495,2218,189,4,28510.99,114043.96
5496,2218,63,10,62468.38,624683.8
5497,2219,410,3,13019.83,39059.49
5498,2219,66,10,20265.34,202653.4
5499,2220,43,8,43188.03,345504.24
5500,2220,226,9,93947.94,845531.46
5501,2221,172,4,91177.92,364711.68
5502,2221,464,10,38463.84,384638.4
5503,2221,478,5,56336.18,281680.9
5504,2221,5,8,65332.94,522663.52
5505,2222,429,1,19565.86,19565.86
5506,2222,389,6,22110.21,132661.26
5507,2222,330,6,21447.98,128687.88
5508,2223,355,8,17148.15,137185.2
5509,2223,339,10,25471.92,254719.2
5510,2223,254,2,92274.02,184548.04
5511,2223,372,8,509.19,4073.52
5512,2224,105,3,10713.01,32139.03
5513,2224,38,5,49014.29,245071.45
5514,2224,469,4,56708.83,226835.32
5515,2225,329,6,34638.1,207828.6
5516,2225,164,4,53935.08,215740.32
5517,2225,106,9,55135.33,496217.97
5518,2226,36,6,98725.56,592353.36
5519,2227,181,3,7788.18,23364.54
5520,2227,17,8,15417.96,123343.68
5521,2227,439,3,10571.9,31715.7
5522,2227,301,1,69572.09,69572.09
5523,2228,264,4,35376.52,141506.08
5524,2228,18,7,80640.27,564481.89
5525,2228,376,10,23505.93,235059.3
5526,2229,231,7,70521.76,493652.32
5527,2229,330,3,21447.98,64343.94
5528,2229,181,10,7788.18,77881.8
5529,2230,101,2,22659.3,45318.6
5530,2230,103,7,80225.5,561578.5
5531,2230,296,9,60833.16,547498.44
5532,2231,456,1,51371.51,51371.51
5533,2231,424,9,19392.01,174528.09
5534,2231,405,9,58317.16,524854.44
5535,2231,236,6,79369.42,476216.52
5536,2232,9,5,89600.56,448002.8
5537,2232,205,4,10454.48,41817.92
5538,2232,294,10,55184.47,551844.7
5539,2233,137,1,76197.11,76197.11
5540,2233,411,2,78961.9,157923.8
5541,2233,55,1,73540.62,73540.62
5542,2234,75,10,5482.98,54829.8
5543,2234,440,8,19351.31,154810.48
5544,2234,250,5,99281.19,496405.95
5545,2235,179,10,64832.84,648328.4
5546,2235,143,3,15069.62,45208.86
5547,2236,472,1,22597.52,22597.52
5548,2237,436,9,79527.83,715750.47
5549,2238,259,9,87836.39,790527.51
5550,2239,313,2,21074.47,42148.94
5551,2239,458,4,14271.62,57086.48
5552,2239,481,3,67338.88,202016.64
5553,2239,319,10,49335.13,493351.3
5554,2240,190,6,39813.77,238882.62
5555,2240,230,4,4470.52,17882.08
5556,2241,408,2,93119.45,186238.9
5557,2241,258,2,47848.98,95697.96
5558,2241,455,2,2659.29,5318.58
5559,2242,367,4,59287.68,237150.72
5560,2242,256,5,2147.98,10739.9
5561,2242,20,8,65712.36,525698.88
5562,2243,203,2,25443.42,50886.84
5563,2243,28,7,65616.25,459313.75
5564,2243,330,5,21447.98,107239.9
5565,2244,197,5,30816.77,154083.85
5566,2244,96,6,83983.79,503902.74
5567,2245,146,1,74370.07,74370.07
5568,2245,214,3,84258.4,252775.2
5569,2245,84,2,13684.9,27369.8
5570,2246,175,5,51632.52,258162.6
5571,2246,364,7,3342.84,23399.88
5572,2247,74,4,45946.75,183787.0
5573,2247,340,10,40140.99,401409.9
5574,2248,3,2,85455.22,170910.44
5575,2248,251,8,22326.7,178613.6
5576,2248,429,4,19565.86,78263.44
5577,2249,118,7,45976.08,321832.56
5578,2249,142,1,75143.41,75143.41
5579,2249,198,10,41559.12,415591.2
5580,2250,427,8,66059.66,528477.28
5581,2250,475,1,8965.36,8965.36
5582,2250,133,1,63442.04,63442.04
5583,2251,26,10,29731.51,297315.1
5584,2251,408,9,93119.45,838075.05
5585,2251,406,2,15921.7,31843.4
5586,2251,128,1,91633.07,91633.07
5587,2252,296,7,60833.16,425832.12
5588,2252,397,4,66767.78,267071.12
5589,2252,184,6,31982.22,191893.32
5590,2252,56,3,12754.62,38263.86
5591,2253,133,2,63442.04,126884.08
5592,2254,1,3,34752.78,104258.34
5593,2254,468,3,30825.95,92477.85
5594,2255,325,6,31907.3,191443.8
5595,2255,55,7,73540.62,514784.34
5596,2255,250,2,99281.19,198562.38
5597,2256,264,6,35376.52,212259.12
5598,2256,22,7,70952.86,496670.02
5599,2256,464,5,38463.84,192319.2
5600,2256,311,2,18687.05,37374.1
5601,2257,139,4,28949.83,115799.32
5602,2257,63,4,62468.38,249873.52
5603,2257,99,7,7949.09,55643.63
5604,2258,185,3,1086.94,3260.82
5605,2258,375,9,76703.99,690335.91
5606,2258,412,6,73452.29,440713.74
5607,2258,7,10,80186.05,801860.5
5608,2259,169,7,91901.43,643310.01
5609,2260,283,10,9270.0,92700.0
5610,2260,60,2,38335.25,76670.5
5611,2260,225,6,18324.95,109949.7
5612,2261,281,6,39215.82,235294.92
5613,2261,88,3,3367.21,10101.63
5614,2261,290,5,67565.43,337827.15
5615,2261,31,10,85195.78,851957.8
5616,2262,88,10,3367.21,33672.1
5617,2262,44,2,4253.67,8507.34
5618,2263,334,5,43505.77,217528.85
5619,2264,293,10,20430.88,204308.8
5620,2264,299,5,29778.06,148890.3
5621,2265,149,2,96600.4,193200.8
5622,2266,4,4,64914.3,259657.2
5623,2266,385,9,19185.05,172665.45
5624,2266,44,6,4253.67,25522.02
5625,2267,462,10,49083.5,490835.0
5626,2267,296,2,60833.16,121666.32
5627,2267,298,5,50870.69,254353.45
5628,2267,98,3,84960.13,254880.39
5629,2268,165,2,88397.98,176795.96
5630,2268,79,3,36073.98,108221.94
5631,2268,3,1,85455.22,85455.22
5632,2268,464,2,38463.84,76927.68
5633,2269,155,1,38031.22,38031.22
5634,2269,456,10,51371.51,513715.1
5635,2269,22,9,70952.86,638575.74
5636,2269,78,5,85273.87,426369.35
5637,2270,224,9,75842.0,682578.0
5638,2270,317,9,84877.05,763893.45
5639,2270,258,7,47848.98,334942.86
5640,2271,187,2,36091.16,72182.32
5641,2271,320,9,40089.01,360801.09
5642,2271,153,3,29770.68,89312.04
5643,2271,279,8,21838.59,174708.72
5644,2272,482,10,19453.73,194537.3
5645,2272,410,2,13019.83,26039.66
5646,2273,339,8,25471.92,203775.36
5647,2273,198,6,41559.12,249354.72
5648,2274,468,7,30825.95,215781.65
5649,2275,490,10,45281.13,452811.3
5650,2275,140,2,52511.63,105023.26
5651,2275,356,6,72913.36,437480.16
5652,2276,408,2,93119.45,186238.9
5653,2276,77,9,73984.75,665862.75
5654,2277,457,2,9881.57,19763.14
5655,2278,98,1,84960.13,84960.13
5656,2279,452,2,72768.17,145536.34
5657,2279,71,6,83605.6,501633.6
5658,2279,112,7,11845.32,82917.24
5659,2280,455,4,2659.29,10637.16
5660,2280,494,5,58508.99,292544.95
5661,2281,279,1,21838.59,21838.59
5662,2281,129,3,40088.06,120264.18
5663,2282,452,5,72768.17,363840.85
5664,2282,372,7,509.19,3564.33
5665,2283,483,8,77083.29,616666.32
5666,2283,202,2,64645.11,129290.22
5667,2284,400,1,12653.08,12653.08
5668,2284,81,3,18695.51,56086.53
5669,2285,127,5,50658.96,253294.8
5670,2285,480,3,68631.43,205894.29
5671,2285,428,4,87412.53,349650.12
5672,2286,226,8,93947.94,751583.52
5673,2286,410,8,13019.83,104158.64
5674,2286,21,7,40757.59,285303.13
5675,2286,417,1,86832.35,86832.35
5676,2287,396,4,20318.4,81273.6
5677,2287,69,10,68976.29,689762.9
5678,2287,317,9,84877.05,763893.45
5679,2288,328,7,26653.48,186574.36
5680,2288,362,7,23320.92,163246.44
5681,2288,466,8,93059.49,744475.92
5682,2288,461,5,72496.26,362481.3
5683,2289,498,9,66207.1,595863.9
5684,2290,250,1,99281.19,99281.19
5685,2290,442,8,41810.87,334486.96
5686,2290,69,6,68976.29,413857.74
5687,2290,39,3,63632.65,190897.95
5688,2291,432,1,71925.6,71925.6
5689,2291,353,4,64642.11,258568.44
5690,2291,27,4,72656.07,290624.28
5691,2292,452,6,72768.17,436609.02
5692,2293,10,10,25573.87,255738.7
5693,2294,495,8,25917.91,207343.28
5694,2294,470,3,15743.15,47229.45
5695,2294,75,6,5482.98,32897.88
5696,2294,146,5,74370.07,371850.35
5697,2295,222,5,39980.12,199900.6
5698,2295,178,2,83648.68,167297.36
5699,2296,382,10,41583.94,415839.4
5700,2296,416,4,54590.24,218360.96
5701,2296,342,10,45260.55,452605.5
5702,2296,273,3,56684.69,170054.07
5703,2297,433,4,92876.17,371504.68
5704,2297,223,10,84874.19,848741.9
5705,2297,386,9,96986.76,872880.84
5706,2297,371,6,41514.28,249085.68
5707,2298,113,2,34465.03,68930.06
5708,2298,285,9,61589.58,554306.22
5709,2299,408,9,93119.45,838075.05
5710,2299,476,10,76322.28,763222.8
5711,2300,465,4,35119.06,140476.24
5712,2300,196,3,59867.16,179601.48
5713,2301,282,1,82413.92,82413.92
5714,2301,334,8,43505.77,348046.16
5715,2301,219,1,54575.2,54575.2
5716,2301,265,5,42836.19,214180.95
5717,2302,334,4,43505.77,174023.08
5718,2302,449,6,24451.89,146711.34
5719,2303,396,9,20318.4,182865.6
5720,2303,334,10,43505.77,435057.7
5721,2303,119,10,11222.69,112226.9
5722,2303,41,6,76566.13,459396.78
5723,2304,37,2,31980.15,63960.3
5724,2304,421,7,73498.95,514492.65
5725,2305,346,4,97947.63,391790.52
5726,2305,42,6,61640.73,369844.38
5727,2306,160,8,49309.82,394478.56
5728,2306,363,1,62834.83,62834.83
5729,2307,4,1,64914.3,64914.3
5730,2307,418,8,7353.22,58825.76
5731,2307,241,8,81211.68,649693.44
5732,2308,4,9,64914.3,584228.7
5733,2308,371,5,41514.28,207571.4
5734,2308,286,10,6217.57,62175.7
5735,2309,338,10,72195.75,721957.5
5736,2309,296,7,60833.16,425832.12
5737,2309,313,4,21074.47,84297.88
5738,2310,234,7,51907.96,363355.72
5739,2310,194,7,95760.47,670323.29
5740,2310,259,3,87836.39,263509.17
5741,2311,122,9,931.59,8384.31
5742,2312,416,6,54590.24,327541.44
5743,2313,38,5,49014.29,245071.45
5744,2313,313,9,21074.47,189670.23
5745,2313,400,5,12653.08,63265.4
5746,2314,143,3,15069.62,45208.86
5747,2314,384,6,45550.34,273302.04
5748,2314,88,10,3367.21,33672.1
5749,2315,173,4,80380.27,321521.08
5750,2315,52,1,99615.82,99615.82
5751,2315,101,6,22659.3,135955.8
5752,2316,180,5,46192.91,230964.55
5753,2317,298,7,50870.69,356094.83
5754,2318,338,6,72195.75,433174.5
5755,2318,353,2,64642.11,129284.22
5756,2319,14,10,68599.11,685991.1
5757,2320,255,4,23366.47,93465.88
5758,2320,159,7,77479.26,542354.82
5759,2320,176,4,53553.98,214215.92
5760,2320,55,7,73540.62,514784.34
5761,2321,376,6,23505.93,141035.58
5762,2321,310,1,35677.02,35677.02
5763,2321,6,5,47672.67,238363.35
5764,2322,252,4,79564.3,318257.2
5765,2323,453,3,52002.13,156006.39
5766,2323,472,4,22597.52,90390.08
5767,2323,464,5,38463.84,192319.2
5768,2323,73,3,72494.58,217483.74
5769,2324,444,9,17097.53,153877.77
5770,2324,360,8,76617.14,612937.12
5771,2324,250,1,99281.19,99281.19
5772,2324,432,4,71925.6,287702.4
5773,2325,111,9,47576.8,428191.2
5774,2325,325,2,31907.3,63814.6
5775,2326,265,8,42836.19,342689.52
5776,2326,42,2,61640.73,123281.46
5777,2327,181,5,7788.18,38940.9
5778,2327,484,8,82247.61,657980.88
5779,2328,450,2,76687.97,153375.94
5780,2328,72,2,94969.88,189939.76
5781,2328,489,3,34655.5,103966.5
5782,2329,384,7,45550.34,318852.38
5783,2329,163,4,78732.69,314930.76
5784,2329,486,8,68693.24,549545.92
5785,2329,298,4,50870.69,203482.76
5786,2330,45,5,89254.64,446273.2
5787,2331,123,1,93563.17,93563.17
5788,2331,54,9,23227.62,209048.58
5789,2332,83,7,65060.23,455421.61
5790,2332,499,6,2398.29,14389.74
5791,2332,124,10,92474.9,924749.0
5792,2332,28,5,65616.25,328081.25
5793,2333,14,4,68599.11,274396.44
5794,2334,261,1,54158.96,54158.96
5795,2335,361,5,62001.17,310005.85
5796,2335,214,9,84258.4,758325.6
5797,2336,367,1,59287.68,59287.68
5798,2336,48,1,10719.47,10719.47
5799,2336,347,3,67482.69,202448.07
5800,2337,257,3,82738.16,248214.48
5801,2338,39,1,63632.65,63632.65
5802,2338,362,9,23320.92,209888.28
5803,2338,130,2,80577.28,161154.56
5804,2339,24,7,90699.39,634895.73
5805,2339,69,2,68976.29,137952.58
5806,2339,266,7,91053.49,637374.43
5807,2339,135,9,98142.88,883285.92
5808,2340,273,4,56684.69,226738.76
5809,2340,229,3,39115.26,117345.78
5810,2340,329,2,34638.1,69276.2
5811,2340,406,5,15921.7,79608.5
5812,2341,442,4,41810.87,167243.48
5813,2341,469,3,56708.83,170126.49
5814,2341,438,1,8254.57,8254.57
5815,2341,6,5,47672.67,238363.35
5816,2342,330,8,21447.98,171583.84
5817,2342,160,5,49309.82,246549.1
5818,2343,371,5,41514.28,207571.4
5819,2343,105,5,10713.01,53565.05
5820,2344,54,7,23227.62,162593.34
5821,2344,23,6,72791.71,436750.26
5822,2345,446,1,99844.14,99844.14
5823,2346,151,7,91192.89,638350.23
5824,2347,34,1,53218.93,53218.93
5825,2348,57,4,87716.14,350864.56
5826,2348,103,6,80225.5,481353.0
5827,2348,63,6,62468.38,374810.28
5828,2349,492,10,52564.96,525649.6
5829,2349,382,5,41583.94,207919.7
5830,2349,234,3,51907.96,155723.88
5831,2350,370,8,80568.42,644547.36
5832,2351,351,3,8371.64,25114.92
5833,2351,349,4,86891.64,347566.56
5834,2352,217,8,81357.92,650863.36
5835,2352,387,3,28570.4,85711.2
5836,2352,441,2,62719.84,125439.68
5837,2353,194,9,95760.47,861844.23
5838,2353,407,10,16191.0,161910.0
5839,2353,400,9,12653.08,113877.72
5840,2353,40,10,21333.55,213335.5
5841,2354,367,8,59287.68,474301.44
5842,2354,284,8,8463.95,67711.6
5843,2354,464,7,38463.84,269246.88
5844,2354,435,8,74476.01,595808.08
5845,2355,470,4,15743.15,62972.6
5846,2355,190,9,39813.77,358323.93
5847,2355,443,8,67612.01,540896.08
5848,2355,33,8,88997.89,711983.12
5849,2356,66,4,20265.34,81061.36
5850,2357,273,10,56684.69,566846.9
5851,2358,315,3,92058.72,276176.16
5852,2358,234,1,51907.96,51907.96
5853,2359,260,1,9772.4,9772.4
5854,2359,244,5,24745.2,123726.0
5855,2359,116,6,11142.67,66856.02
5856,2360,301,5,69572.09,347860.45
5857,2361,175,7,51632.52,361427.64
5858,2361,379,9,22448.95,202040.55
5859,2361,257,2,82738.16,165476.32
5860,2362,425,2,15836.09,31672.18
5861,2362,371,9,41514.28,373628.52
5862,2362,115,9,89739.27,807653.43
5863,2362,144,1,75482.6,75482.6
5864,2363,493,7,62492.68,437448.76
5865,2363,499,5,2398.29,11991.45
5866,2363,297,1,57703.22,57703.22
5867,2363,337,4,13879.93,55519.72
5868,2364,179,8,64832.84,518662.72
5869,2365,262,4,42358.06,169432.24
5870,2365,170,10,38446.57,384465.7
5871,2365,318,2,49487.87,98975.74
5872,2366,123,3,93563.17,280689.51
5873,2366,339,1,25471.92,25471.92
5874,2366,201,6,85213.08,511278.48
5875,2367,424,4,19392.01,77568.04
5876,2367,157,4,1061.69,4246.76
5877,2367,308,10,29085.31,290853.1
5878,2368,230,10,4470.52,44705.2
5879,2368,42,6,61640.73,369844.38
5880,2369,16,4,26484.12,105936.48
5881,2369,483,9,77083.29,693749.61
5882,2369,211,6,84090.95,504545.7
5883,2370,459,1,23682.92,23682.92
5884,2370,234,8,51907.96,415263.68
5885,2370,5,2,65332.94,130665.88
5886,2370,72,6,94969.88,569819.28
5887,2371,235,5,40881.3,204406.5
5888,2371,287,3,44177.72,132533.16
5889,2372,352,6,32029.39,192176.34
5890,2373,350,6,63311.7,379870.2
5891,2373,333,4,72221.14,288884.56
5892,2373,179,6,64832.84,388997.04
5893,2374,145,1,10696.76,10696.76
5894,2374,480,8,68631.43,549051.44
5895,2374,389,9,22110.21,198991.89
5896,2375,234,9,51907.96,467171.64
5897,2375,240,9,71871.62,646844.58
5898,2375,358,9,6847.34,61626.06
5899,2375,496,10,79024.26,790242.6
5900,2376,330,3,21447.98,64343.94
5901,2376,367,2,59287.68,118575.36
5902,2377,380,1,51902.7,51902.7
5903,2378,400,1,12653.08,12653.08
5904,2378,72,5,94969.88,474849.4
5905,2378,348,1,38416.56,38416.56
5906,2378,342,10,45260.55,452605.5
5907,2379,254,2,92274.02,184548.04
5908,2379,390,2,99797.36,199594.72
5909,2379,497,3,46763.6,140290.8
5910,2380,207,8,66112.51,528900.08
5911,2380,55,6,73540.62,441243.72
5912,2380,353,8,64642.11,517136.88
5913,2381,457,5,9881.57,49407.85
5914,2382,483,1,77083.29,77083.29
5915,2383,283,8,9270.0,74160.0
5916,2383,219,2,54575.2,109150.4
5917,2383,210,9,71363.81,642274.29
5918,2384,132,7,84385.91,590701.37
5919,2384,487,3,74088.37,222265.11
5920,2384,140,5,52511.63,262558.15
5921,2384,77,5,73984.75,369923.75
5922,2385,31,9,85195.78,766762.02
5923,2385,357,7,21451.86,150163.02
5924,2385,133,8,63442.04,507536.32
5925,2385,289,2,51823.46,103646.92
5926,2386,413,1,72577.72,72577.72
5927,2387,258,8,47848.98,382791.84
5928,2388,399,3,63101.84,189305.52
5929,2388,8,6,80606.01,483636.06
5930,2388,119,8,11222.69,89781.52
5931,2388,125,1,17778.2,17778.2
5932,2389,338,1,72195.75,72195.75
5933,2389,151,8,91192.89,729543.12
5934,2389,115,4,89739.27,358957.08
5935,2390,158,7,15793.49,110554.43
5936,2390,431,7,25965.88,181761.16
5937,2391,337,1,13879.93,13879.93
5938,2391,457,4,9881.57,39526.28
5939,2391,132,1,84385.91,84385.91
5940,2391,308,5,29085.31,145426.55
5941,2392,263,8,43181.15,345449.2
5942,2392,52,8,99615.82,796926.56
5943,2393,134,10,71581.26,715812.6
5944,2393,207,3,66112.51,198337.53
5945,2394,240,9,71871.62,646844.58
5946,2394,12,2,1231.08,2462.16
5947,2394,145,2,10696.76,21393.52
5948,2395,31,9,85195.78,766762.02
5949,2395,48,7,10719.47,75036.29
5950,2396,126,2,39046.86,78093.72
5951,2396,70,5,772.43,3862.15
5952,2396,127,6,50658.96,303953.76
5953,2397,418,2,7353.22,14706.44
5954,2397,191,3,16054.19,48162.57
5955,2397,50,8,94872.11,758976.88
5956,2397,262,6,42358.06,254148.36
5957,2398,460,8,57263.47,458107.76
5958,2399,12,4,1231.08,4924.32
5959,2400,124,8,92474.9,739799.2
5960,2400,463,5,59725.5,298627.5
5961,2400,389,4,22110.21,88440.84
5962,2401,182,7,7508.99,52562.93
5963,2401,455,8,2659.29,21274.32
5964,2402,15,6,98841.92,593051.52
5965,2402,498,4,66207.1,264828.4
5966,2402,417,7,86832.35,607826.45
5967,2403,162,3,22386.22,67158.66
5968,2403,47,4,69505.71,278022.84
5969,2404,38,6,49014.29,294085.74
5970,2405,56,2,12754.62,25509.24
5971,2405,327,10,61471.42,614714.2
5972,2405,35,1,14167.84,14167.84
5973,2406,15,1,98841.92,98841.92
5974,2406,195,8,14566.7,116533.6
5975,2407,127,7,50658.96,354612.72
5976,2408,28,1,65616.25,65616.25
5977,2408,402,6,23978.6,143871.6
5978,2409,91,5,70604.53,353022.65
5979,2409,39,5,63632.65,318163.25
5980,2410,332,7,57355.27,401486.89
5981,2410,443,8,67612.01,540896.08
5982,2411,384,6,45550.34,273302.04
5983,2411,387,4,28570.4,114281.6
5984,2412,343,7,36350.5,254453.5
5985,2412,70,2,772.43,1544.86
5986,2412,162,2,22386.22,44772.44
5987,2413,56,10,12754.62,127546.2
5988,2413,494,10,58508.99,585089.9
5989,2413,351,10,8371.64,83716.4
5990,2413,161,5,7751.64,38758.2
5991,2414,377,2,19262.81,38525.62
5992,2414,73,9,72494.58,652451.22
5993,2414,212,5,46553.41,232767.05
5994,2415,162,6,22386.22,134317.32
5995,2415,108,9,56452.09,508068.81
5996,2415,225,3,18324.95,54974.85
5997,2416,272,10,25736.46,257364.6
5998,2416,66,6,20265.34,121592.04
5999,2416,369,1,90937.85,90937.85
6000,2416,329,9,34638.1,311742.9
6001,2417,139,10,28949.83,289498.3
6002,2418,496,4,79024.26,316097.04
6003,2418,17,3,15417.96,46253.88
6004,2418,94,4,43568.37,174273.48
6005,2419,285,4,61589.58,246358.32
6006,2419,190,6,39813.77,238882.62
6007,2419,304,9,48456.03,436104.27
6008,2420,356,4,72913.36,291653.44
6009,2421,449,9,24451.89,220067.01
6010,2421,331,9,85505.45,769549.05
6011,2421,88,1,3367.21,3367.21
6012,2422,15,8,98841.92,790735.36
6013,2422,475,6,8965.36,53792.16
6014,2422,413,1,72577.72,72577.72
6015,2423,367,10,59287.68,592876.8
6016,2423,341,8,21939.0,175512.0
6017,2423,261,4,54158.96,216635.84
6018,2423,46,6,2282.65,13695.9
6019,2424,404,5,39882.93,199414.65
6020,2424,405,3,58317.16,174951.48
6021,2424,422,6,85754.51,514527.06
6022,2425,144,8,75482.6,603860.8
6023,2425,361,8,62001.17,496009.36
6024,2426,248,5,60136.07,300680.35
6025,2426,130,10,80577.28,805772.8
6026,2426,147,7,51336.77,359357.39
6027,2426,399,5,63101.84,315509.2
6028,2427,18,7,80640.27,564481.89
6029,2427,157,5,1061.69,5308.45
6030,2428,25,7,30369.39,212585.73
6031,2429,198,10,41559.12,415591.2
6032,2430,200,9,19835.46,178519.14
6033,2430,153,7,29770.68,208394.76
6034,2431,492,8,52564.96,420519.68
6035,2431,380,6,51902.7,311416.2
6036,2432,411,8,78961.9,631695.2
6037,2432,107,10,96335.54,963355.4
6038,2432,255,4,23366.47,93465.88
6039,2433,463,5,59725.5,298627.5
6040,2433,334,7,43505.77,304540.39
6041,2433,444,1,17097.53,17097.53
6042,2434,72,2,94969.88,189939.76
6043,2435,454,5,30383.23,151916.15
6044,2436,240,3,71871.62,215614.86
6045,2437,130,4,80577.28,322309.12
6046,2437,415,10,69855.26,698552.6
6047,2437,182,7,7508.99,52562.93
6048,2438,48,7,10719.47,75036.29
6049,2439,294,10,55184.47,551844.7
6050,2440,73,5,72494.58,362472.9
6051,2440,432,8,71925.6,575404.8
6052,2441,226,10,93947.94,939479.4
